Image,mean_r,mean_g,mean_b,std_r,std_g,std_b,skew_r,skew_g,skew_b,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura,label
ACU1,66.90064854299929,62.83387526652452,63.86143390191898,109.73713600586247,104.41974617986443,105.91024388599449,1.070702684078698,1.0858817522956488,1.0863586291667995,210.47448916133618,255.0,79.63047663228812,13.370869934445487,-1.6774548912071887,0.8427333881894633,265.37319598342447,2919.650835920552,51662.669346981726,0.6264729817708333,0.13370440766873232,31763.228718774764,0.0946918982079944,28195.609726949184,393970.6421584547,0.8406160131189304,102.31741508032202,3350.8078117578284,54932.21424482687,0.6681884765625,0.13757116432851674,31449.93968845531,0.10043816000515374,28365.5440472656,227509.31331067998,0.8484606476435229,229.42418685209242,3000.5548763403885,53519.869081276585,0.639013671875,0.13439958194896953,31780.877371946717,0.095994828480546,28446.82412787421,295536.98576195206,0.8412525896840845,115.6816655310036,3369.3785651708363,55043.29867127421,0.6688151041666667,0.13865040089648625,31416.08219361433,0.10209407072346355,28315.403509190633,210743.87423342743,6.743496801705757,87.3599100578531,515.5293920522773,94.10340685955886,abnormal
ACV1,15.319488665611713,13.347481458885436,13.450482354959867,56.08713616099938,50.88662273648921,51.25322789656741,3.68321319779302,3.7209840524837663,3.720581265041747,219.95799412785266,255.0,74.07851386779254,19.083652455172864,-1.4191161799500969,0.7937096256975109,281.6663151604626,6278.344370628141,33567.30461527646,0.4392311255210746,0.2724589196814136,10499.661446799537,0.1791134619285941,10234.70189785712,11611.095803015924,0.7831190840575651,167.69719396644706,7260.149096460515,34566.2081708511,0.46520765786629614,0.27774873048515436,10018.612000730132,0.1896444088930016,9843.538805109103,10739.641355392198,0.79210145642628,366.87741012341263,6041.555642997675,32833.59259524236,0.4316041377180794,0.2701378579963835,10681.984636022178,0.17446632275010082,10410.35587576395,11824.162743695224,0.7826234796479173,156.6836335938535,7321.107298979998,34591.50556365081,0.46620348926972366,0.27858613791868647,9963.144605245729,0.19126674970382912,9766.046283483101,10795.146261094185,6.571752683456941,26.71288027239455,539.7048380311318,33.28463295585149,normal
ACW1,67.0020848391871,60.86918125808244,60.68080325313586,108.67566139681801,100.7748954047096,100.51464383183351,1.0743080046438571,1.0890361335136551,1.0886511803801535,193.1608817296298,255.0,89.62316919180711,7.567617110783926,-2.0699709292144695,0.8534836559018688,64.80007645259938,4765.8224440036365,66717.42639887593,0.7120409604519774,0.16747337135242854,25397.02474378048,0.12072499939809574,23297.186513386485,108310.98198198198,0.8502213691041413,38.91462919903033,5283.339504279425,69174.24529758077,0.743474870527307,0.17138526189310774,25053.536812942166,0.12756090257297864,23223.899179821172,66605.33547716816,0.855559786978495,63.16086705559793,4754.051062689397,67269.06858521099,0.7137035075329566,0.1667134948968754,25425.059896101753,0.12066974356780845,23332.9460310469,90977.20458059329,0.8493418236445678,36.08186133913559,5298.6990406487985,69038.34226090397,0.7438059086629002,0.17198850674931657,25033.233369597467,0.12814865425816876,23229.580488942916,85122.07281178914,7.903664694920171,84.75211965649305,597.378410185086,92.65578435141322,abnormal
ACX1,58.78827347314835,46.96709125158228,51.62955307858238,101.7635614040111,84.49238167275655,92.16541962762572,1.2589521427002976,1.2986802174795669,1.278622298461106,195.3791983464974,255.0,88.90657846722426,8.149841512847761,-2.0118016916649886,0.8826167976042628,125.51014345533041,6745.943450605654,125757.21039327668,1.0650727153784219,0.14364563865613145,21723.604768457546,0.10311887838493884,20674.7599971113,26889.825455791073,0.8814242993050122,71.06173947849955,7409.673639066788,129697.6654505947,1.1000402576489532,0.14880287774099635,21259.292955169258,0.11007997852843886,20362.118238646057,25329.434812442818,0.884257711079873,137.22867637939893,6806.421960538826,126325.79242430507,1.0651356179549114,0.1449416696579982,21627.614075390804,0.10506327208073815,20551.769777198577,27277.219882951144,0.8810144669890604,73.39825706067694,7440.914637144965,129548.10275222013,1.1000213868760065,0.14937055123949763,21212.047696380883,0.11098223645479957,20289.487271007445,25471.92027539356,6.981767180925666,70.76695220076071,611.2891963509113,77.74871938168639,abnormal
ACY1,43.760139568173685,38.94877387910908,39.00624989349193,92.94615538615763,84.58717067713967,84.6096807020536,1.734732268559012,1.7577011981362531,1.7598144054573663,210.2625636918253,255.0,80.73529028364912,13.116980152382457,-1.6623747614332338,0.8533403025441947,256.2348292062249,4113.4629783693845,56414.25063619458,0.5495374354561101,0.17097986522111927,24069.59442595674,0.11979955077458751,22612.447915918357,33013.199557110696,0.8460705354533554,124.97382654500987,4669.639944501929,57694.00540871038,0.5718050774526678,0.17749028516463475,23475.073264509454,0.12921474871085065,22217.488065796406,30284.320912896248,0.8544678130937814,210.75892324517795,3916.3004822032212,55711.22927023265,0.5409853700516352,0.1684879741824224,24394.000012427918,0.11756040332921663,22888.134062161957,34087.46740157089,0.8466398221548294,110.8027074985017,4651.116854883251,57810.767676886375,0.5721345202237521,0.17631633544356443,23502.511063844788,0.12776221416591027,22277.018211099723,30175.04693467455,6.938387212215197,61.24736520511983,481.708671017715,68.18575241733502,normal
ACZ1,47.54131743239515,42.182990135209714,43.355235927152314,95.39910881651713,86.64648814994833,88.95276437903891,1.6005137570202168,1.6170181246723758,1.610659158602747,200.12900110375276,255.0,86.92075781422666,9.35909961246603,-1.89382836537809,0.8506252432469196,103.04777124824258,5962.523602415366,67714.44889599159,0.7542953491210938,0.19027149384379863,21167.653767182175,0.13588001739060476,19838.03885787624,28949.919265275574,0.8430751774285593,52.37991504617903,6584.049647324734,69008.34379018744,0.783111572265625,0.1944265383594499,20783.363099645376,0.14128230029184977,19670.436699546728,26360.50074042321,0.8527250096996011,161.32627447774007,5781.7907894198925,67375.0710927599,0.746490478515625,0.18836809964095272,21344.07026491149,0.1341792107103079,19961.48701737716,29228.089387187767,0.8431574330393818,55.56298300977988,6554.53058532725,68823.96173048177,0.7808914184570312,0.19453464534400935,20771.861919044874,0.1417552832780148,19629.63046995194,26677.01657987553,7.478334540562914,64.92466686883674,565.8433413944337,72.40300140939965,abnormal
ADA1,59.54895188769252,54.37125528145018,59.25055472263868,98.30445229595443,91.25001679999612,97.86887573676161,1.098666202996813,1.1142226746747967,1.0983890183965028,204.30860297124164,255.0,83.42533024479012,10.839140326752576,-1.8228779033904041,0.8349433371833459,153.95795188121022,6485.4326364854305,94132.79920732389,0.8492512636962152,0.15836836760654363,22921.02078681478,0.10832093598270118,20374.82511012775,167849.92490510215,0.8371339419036056,90.07362551475465,7353.166218958734,100602.0811982372,0.9022583569875141,0.1629537837735524,22691.682070446677,0.11631411829102255,20424.090829993307,106150.07031532213,0.8345058662845252,188.8558714739923,6439.150676951368,93392.3469682826,0.8443031448702526,0.1592863446840112,22925.268359103575,0.10919210066995436,20235.956532152828,189314.33926879425,0.8369520145476391,86.1284470008217,7293.903809367297,100431.08901889893,0.9014761394006554,0.16213609888908284,22772.90413147083,0.11493220969566853,20517.874456087724,129089.23779786359,7.955286902003544,76.93818055687387,488.3116385911179,84.89346745887742,abnormal
ADB1,62.514145927110015,52.376127828349375,57.414308454783196,106.60735950842312,90.93930037187553,99.51219479798453,1.1677360748024206,1.1955546306310416,1.191947922781743,208.98371379077403,255.0,80.62137698621892,12.509124538702903,-1.7123108508959777,0.8598648705639339,254.46078459035203,3169.427132417257,74447.72528051316,0.6027927703193033,0.11526956151995661,30306.163163191406,0.08001659370042428,27492.047297997855,47813.55700083707,0.8603530041088014,130.1720934851097,3552.4513482040497,77756.91346579163,0.6280444938316401,0.11926400343713355,29904.832393005767,0.0853745816943347,27522.509521175027,42594.0731288986,0.8562452745344946,346.8907004368151,3045.1136293968884,72389.22402099778,0.5918450653120464,0.1136342262703358,30440.41757989118,0.07710858262994517,27427.37817623327,50581.73129166986,0.8628010641402905,134.16371158925176,3533.8656649149534,78419.3787486817,0.6289629444847605,0.11827296165695494,29948.725497796087,0.08426148594712422,27647.10311184072,42458.634700150535,6.982335984161912,77.40483461112878,468.4180154258082,84.38717059529068,abnormal
ADC1,87.38806996855345,79.76118794072804,64.38927601486564,116.10001237846221,108.33803819261504,88.11764054084391,0.6361095264675266,0.6526728429899666,0.6956721340878925,187.26597341337907,251.0,91.25189020468989,6.341325772409364,-2.0953218539470426,0.9065804810360911,97.26949254808642,4791.801490946616,139921.53851142176,1.0891865664308176,0.10174428398485176,31898.231136198312,0.07664881206456885,30232.502443274072,40227.61285011024,0.9054043767411851,48.25985883965534,5044.09014033129,142556.52546026342,1.1112482802672956,0.10415472312537923,31551.398023534093,0.08002948652353348,30061.61694280338,38503.07527262075,0.9052635975370682,148.9918545437975,4696.4711035669125,137997.38937559098,1.0782601218553458,0.10047702042131708,31993.893983754657,0.07540598724783451,30220.455423738553,41541.236104307405,0.9060289718228003,53.167520100863754,5030.804045609882,142697.99409416164,1.1106893671383649,0.10394895683354914,31593.810211349384,0.0798872032508312,30122.756820576054,38469.74905716719,6.979020749952354,98.89847065803026,547.5212040227864,105.87749140798262,abnormal
ADD1,50.120468108316224,46.71061264758727,47.21376491914784,96.13756144049216,92.68536415228475,93.15868271857107,1.5167445714018424,1.5340048370987143,1.5311468339563612,194.38334188911705,255.0,90.32755532539488,7.911832406766436,-2.0132281193435904,0.8791782347507259,185.94853053662186,6714.457632880624,86603.51717631861,0.8976898193359375,0.18133126784732356,20342.370314969998,0.1392689886241319,19212.567146528472,50335.273801227246,0.8726994073313541,72.79664615435652,7025.117749506543,87428.16213571298,0.9199371337890625,0.18235852385219928,20284.94970890212,0.1410731884673122,19242.40521426015,38517.94393670487,0.8856687407751657,128.72426185253923,6756.881170912772,88759.86121140543,0.904388427734375,0.18083874956868395,20387.424582419437,0.13996299789298214,19329.0318438525,45559.654530116415,0.8735667788900304,70.73431449774056,7052.598590439866,87655.52236640271,0.9201431274414062,0.1834552124979861,20320.19759545624,0.14327249911645812,19302.41565819843,38927.41884664815,6.4935671201232035,69.22978987597192,443.02386400784576,75.72335699609512,abnormal
ADE1,61.8764963605468,55.934876613659995,50.583415759973626,106.09112860535878,97.74663836448858,88.63274090763271,1.1934759602733855,1.2128759181478803,1.2370170239891682,201.14190697202568,255.0,85.63747755553041,9.654207846531584,-1.8867239402182578,0.8496959467664809,144.2958890941588,5828.176797488698,90831.10040703525,0.7717335867952523,0.15841450278690927,26699.063548566366,0.11162821762059248,24277.410964154373,44004.35190525541,0.8500171638969235,105.2531389343111,6474.1304629703,94875.89159421125,0.8045542006676558,0.16234859692734152,26353.089237219152,0.1184242143534118,24264.720261846483,38448.93116315255,0.8449829955839119,205.37509577369823,5686.122544362377,87927.57310981028,0.7564215504451038,0.15787437908938062,26562.209614146923,0.11007630278597984,23889.67091660086,49232.99478224892,0.8441009189383113,96.74811803126069,6414.056593618398,92462.88754009412,0.7968344306379822,0.1626124875769619,26287.787881212316,0.11725871886514672,24050.061182350666,40748.521823564064,7.558304166983692,79.05986393389148,497.6346936097625,86.61816810087517,abnormal
ADF1,59.93160364354165,52.215337281238625,54.74052447591006,105.46020196315165,93.39005141218335,97.80172782929196,1.2331115723915271,1.2630483155599772,1.2547400920263434,214.31032410317488,255.0,77.0860836154414,15.228040490086556,-1.5835416973501981,0.8713310718915763,565.0219576904279,2958.204286811422,82560.70557844028,0.6700505239520959,0.09844445744648188,34027.85405466732,0.06916361578291384,30826.276983845433,55409.74952873001,0.8713906414858771,351.1343017436432,3255.4024257921255,85822.6746881545,0.6952247848053892,0.10233703325596424,33563.49273692268,0.07459602992400849,30751.736185900758,50034.09647654535,0.8651173978307283,641.5483355525965,2926.432916111851,79940.53184198846,0.6587411115269461,0.09909700873628415,33799.53452285841,0.06993641144358442,30309.27436198601,61050.429596094094,0.8737958365926256,299.36274329013764,3272.2689477125277,86677.90764614173,0.697639876497006,0.10249342173307346,33592.90443580158,0.07477433796158502,30885.1032088826,49502.47801378016,5.154119936921736,76.85689769710693,459.3452542761823,82.01101763402866,abnormal
ADH1,64.67910827485318,62.36815994233256,61.2708143405347,108.25150951021783,105.75570754341327,103.98774915297328,1.1243649744960889,1.1361397172217942,1.1422760311735438,204.06189708906652,255.0,84.01825019681219,10.640708868316507,-1.8188227959381913,0.8239556567796509,91.06457430486394,4008.5931468870285,47513.45158945923,0.621503613490364,0.16848874751116785,28065.63723722107,0.11757690777457878,24844.92815822126,202002.62886597938,0.8188637749055366,52.677707841925354,4672.417323629208,50073.49188309641,0.6631340337259101,0.17497837009242104,27741.60018415974,0.12746074392929657,24827.530750324033,124056.9160559543,0.8286413207774475,87.85196206062861,4144.641993676772,48734.235925502806,0.6296674250535332,0.17167072474375228,27873.34947793512,0.12167668441997548,24711.17744339334,166367.63713169852,0.8195907093413972,52.83157227923476,4637.818091980235,49940.24705435196,0.6602148019271948,0.17532304906412643,27758.992170277463,0.12777175805143146,24843.092593661942,131352.7808184467,8.177698390824093,86.3278329342126,602.6197645618234,94.50553132503669,abnormal
ADI1,21.947889420521,19.950723019670388,20.170919723551304,68.4538575817378,63.71208948777953,64.43608139459725,2.943364634754297,2.976054746189388,2.966658881320189,222.33270069112174,255.0,72.35325695439576,21.07594569493734,-1.3544918646634712,0.8288216817124345,449.96135651662007,3803.4755377078823,30838.56049870698,0.3753393308080808,0.22519306777210535,17375.077539263715,0.15575262496683498,16622.0173407069,20969.141370392954,0.8106728806608663,248.962352097526,4483.481972829768,31067.550735030476,0.39616477272727274,0.23290689297164424,16582.684813354048,0.1663988006350269,15950.41228759691,19552.512788335127,0.8231624496511778,498.2372501322052,3777.5437546271814,30221.014426229507,0.37306660353535354,0.22458949443780207,17331.599111581174,0.1546439980066656,16498.506166801693,21569.857154944475,0.8097829557582885,273.2649975062344,4488.441436408978,30927.213466334164,0.3955571338383838,0.23303125709261213,16559.606024937657,0.16663166182467343,15893.835685050719,19709.173885286782,5.930085061137692,36.81170362073149,565.9068744106687,42.74178868186918,normal
ADJ1,78.23488853643492,70.66177636796193,72.770349810556,114.01837698165461,104.49513162831846,107.45811293714857,0.8161239433803666,0.8279478700294987,0.8261414491849715,195.31263106881664,255.0,88.05947674226564,7.992026775359852,-2.033422334743515,0.8715970325638427,134.6495388544672,3662.016657995554,76257.89540746347,0.8514416881443299,0.12706974564583953,31969.218540415266,0.09191724158892366,29318.324595779442,48559.361046209146,0.8675161699540611,70.18059217476781,3953.9657795375415,77787.09017666026,0.8767155283505155,0.13000517508785495,31631.664226066347,0.09521366132998287,29274.60323350432,44520.6307497267,0.8582571237271078,119.21461792724187,3518.707504948371,71449.68637564719,0.8260228737113402,0.1253964736067114,31865.856034087697,0.0888152260793337,28643.83359708622,53938.971470080636,0.8669763483594356,87.2974389145263,3965.5151587578825,77605.40333878767,0.8761436855670103,0.13073947615684628,31595.22178301557,0.09616855382649779,29201.17725808915,44718.23556286886,7.247136311569301,94.41507480535581,246.80583544057578,101.66221111692512,abnormal
ADK1,40.50353765444881,28.39391063252111,28.36640896435885,90.11188474887122,64.79486813100218,64.80094151779629,1.8600204677237209,1.898514860359936,1.9118240498237888,219.8782414118405,255.0,72.55864381263056,18.966891821092563,-1.4521395415901803,0.8273432996605296,397.1556633357026,2112.328678345946,30785.07082828114,0.4256299829157175,0.15568681874515405,19475.795020278463,0.09978135721826012,17506.895571225537,31080.064431157753,0.8256590932294032,256.584897755611,2482.524588528678,32130.9873117207,0.44601544703872437,0.16384527572208843,18878.620788029926,0.1106272840787836,17087.246337432385,28431.842753117206,0.816456621159019,451.8640288696997,2041.7442110237573,29075.759633973452,0.4142404612756264,0.15676192124545882,19347.59404132835,0.09754386477273157,17039.04479499179,34404.1644971431,0.8300564541265155,234.43784456695715,2504.887051198451,32842.40731519355,0.4503043137813212,0.16379591285860126,18931.306676941924,0.1107807778542963,17290.858742193064,27543.79512715632,6.904765191781137,49.43750688138953,423.71703604208636,56.34227207317067,normal
ADL1,31.461426033128905,28.64628384740725,28.59248827059912,78.65732130925686,74.66133116279494,74.51131363225399,2.280334165448783,2.3030521942642666,2.3029809219915367,206.60322691580214,255.0,84.70026962845293,11.639318935473945,-1.7141659629831987,0.8741976872115111,282.78459532862576,6183.695209125475,66995.94924497556,0.703660102739726,0.20010075773708091,16763.602031504615,0.15240187049641535,16289.284601198131,20325.067495926127,0.8644382223859229,125.11584240341162,6604.395582712749,67035.619481043,0.7205999266144814,0.20360541956145656,16427.036938026435,0.15782547879816095,15984.87154870409,19440.007903167632,0.8769473116236344,205.56734720500947,6201.498075794143,67431.35340160459,0.7031708659491194,0.2015039336911966,16748.628943534884,0.15413968853625776,16275.053106825868,20868.442578218426,0.8631720786469231,106.70866125029168,6643.297363229461,66881.21005069897,0.7207222358121331,0.20469443603590143,16417.512494431598,0.15909790291628084,15979.746104165477,19361.807099976664,5.89011618862023,47.82172195750868,433.8674582403878,53.71183814612891,normal
ADM1,38.401543207707604,34.22791125852945,38.277408451100136,88.5890628555133,80.43700386075231,88.40776902647175,1.9403087443237272,1.9698429066228862,1.9413621534320413,219.89953689714056,255.0,73.44047590796274,19.10936341877663,-1.433833155446111,0.8421319529575357,508.12072881180967,3428.665324661918,51945.86670279756,0.5626742565055762,0.15794931230932233,26339.118728708578,0.10804882410249506,24161.503829336172,45719.67710591514,0.8364565083280207,192.67667101461643,4064.7459009398885,54253.562787238974,0.5956014753717472,0.16501286804626913,25531.55578988431,0.1171170201872803,23630.62761739455,39194.49762894515,0.8426298304343129,406.7893053135322,3424.9830424718457,51630.25810814326,0.5583323652416357,0.15912709931874414,26207.423274987646,0.1083548074355203,23982.007593211365,49005.46244375667,0.8359903638509558,205.88170977802238,4022.139974316639,54035.42169632483,0.5936701324349443,0.16398475244678112,25604.960105179478,0.11614482083579974,23713.402533421475,38691.92134776494,6.819193118811533,56.456990683186284,498.6271765663141,63.27618380199782,abnormal
ADN1,73.90773844641102,63.77243526712553,73.35525073746312,112.23223359351567,98.70093564608514,111.77835748052183,0.9159294539375323,0.942355400051794,0.9182402369763442,193.75040970173714,255.0,87.67113798503422,7.803275273961072,-2.095886686518831,0.8395349408989425,75.54312325192419,5908.4084962557345,95721.17518582522,0.9961767146017699,0.15070441144266902,26879.022875068535,0.10304822179361711,23965.55439326564,57034.82214217799,0.8438555625153051,48.789298624277535,6734.61221289912,102453.78953479981,1.0538509402654868,0.15523947454970424,26553.397227561683,0.11068381500698835,24087.827940894505,45126.46094903201,0.8433976658363509,83.93459753127537,5914.460377594139,96733.18116469959,0.9964256084070796,0.1512996372171109,26859.990730140227,0.10433946018838931,23981.93877956336,56252.50569305385,0.846666372264299,44.27586522555039,6716.238993834062,103604.80563238458,1.0573631084070796,0.15434579621579636,26641.996743757234,0.10971813116653208,24305.475270645293,44133.29429765198,8.023788921665028,88.9969964315096,479.2081205311542,97.02078535317463,abnormal
ADO1,47.58344478535651,42.548125420676755,43.44261750539778,96.2227562026341,87.78235669146771,89.57480415500186,1.5937732817593637,1.6229801169442972,1.6134014258859954,211.70856825671552,255.0,79.74053382581727,13.765842663941346,-1.6287111334562518,0.8609450065667739,279.6024328696215,3277.559352960207,54400.662478162405,0.588412219785575,0.1533234992749004,27227.58555807182,0.10694997073354245,25568.40411688062,38102.13096085409,0.8518129617045572,154.49546231914815,3729.136991773503,55156.66340020223,0.6099765472709552,0.1593622236435554,26526.61537693335,0.11471769132781817,24984.723555065422,35108.820053178875,0.8551123157904946,296.55284660688704,3099.9984082347323,52258.16660476469,0.5740436159844055,0.1507856759262751,27454.30502201942,0.10309842213582808,25509.959524902843,40488.954316336814,0.8528527374974992,149.26838653257542,3700.228583921544,55285.462964582424,0.6095044468810916,0.15869033212652697,26616.266075332624,0.11375210631983959,25136.486867720585,34961.95555000312,7.046149878932508,65.58587659409208,240.55723861549103,72.6320264730246,abnormal
